,market_ids,firm_ids,prices,shares,satellite,wired,x,w
631,157,3,2.008207129875745,0.2999405316427372,0.0,1.0,0.9613426655139372,0.604712449529139
632,158,0,3.0929150025699217,0.18842105616571536,1.0,0.0,0.8440773646698968,0.9243466900712887
633,158,1,2.547418109208312,0.15898973462259186,1.0,0.0,0.820374108117662,0.2978509592684062
634,158,2,2.346418188724837,0.5101714118931759,0.0,1.0,0.8752174755374764,0.4285932577988313
635,158,3,1.4503522905952664,0.0982281612623852,0.0,1.0,0.777025160928433,0.7726878981082074
636,159,0,2.3845676167439196,0.14170756102320212,1.0,0.0,0.1394375673718089,0.761892826681813
637,159,1,2.229196351640491,0.09269564321962243,1.0,0.0,0.9714924309786865,0.6596082784163736
638,159,2,3.4208035653211817,0.1493818669898073,0.0,1.0,0.9337184729401594,0.12558684633729522
639,159,3,2.3726854099611487,0.11448582563124889,0.0,1.0,0.696077111378973,0.5784620015803116
640,160,0,4.073326441560364,0.016618686362775074,1.0,0.0,0.292010676528076,0.9659010999243473
641,160,1,1.746242325960361,0.029727677234348316,1.0,0.0,0.0011111083906129027,0.2639228700540188
642,160,2,2.105350256599027,0.0860201187136542,0.0,1.0,0.48586176941373804,0.06897289750038871
643,160,3,3.2861671499859737,0.6254503343386565,0.0,1.0,0.5948034725372361,0.014767382925551353
644,161,0,1.66484058357165,0.2145445458345375,1.0,0.0,0.9939813231625526,0.6034366894022372
645,161,1,2.9830710485630503,0.03301700861080813,1.0,0.0,0.13291503704971674,0.052146445491447535
646,161,2,2.165268903501003,0.5421105148204819,0.0,1.0,0.0888200974927924,0.9251087731108887
647,161,3,3.28052380751434,0.05478962572582382,0.0,1.0,0.42631843800323976,0.8841839735825415
648,162,0,3.0375059423716886,0.0024342965916772635,1.0,0.0,0.750956222267262,0.9012088284465878
649,162,1,2.341861097942952,0.23354402092049226,1.0,0.0,0.3400703295083458,0.648244764640422
650,162,2,2.877823888077762,0.0817967400691903,0.0,1.0,0.6623602526909738,0.031026045766954446
651,162,3,2.7827193514557513,0.5334198560862478,0.0,1.0,0.8894383866008977,0.5618435804395194
652,163,0,1.993917267622998,0.13441529298064234,1.0,0.0,0.7931619911033503,0.07752094754440797
653,163,1,3.508097120433008,0.5612311335430473,1.0,0.0,0.10159585852402564,0.08214095888680828
654,163,2,1.6728451457082296,0.005727584269236176,0.0,1.0,0.4460753271430037,0.05568782139249051
655,163,3,2.1075771574796116,0.08597023128674239,0.0,1.0,0.037992654423874894,0.12144412649291081
656,164,0,3.071641652052839,0.08676904434137306,1.0,0.0,0.1686383244364401,0.5288356999933583
657,164,1,2.1608562470342765,0.14822397758965472,1.0,0.0,0.77071102651781,0.5668743925899159
658,164,2,3.0649596259288807,0.08046835210414813,0.0,1.0,0.17409313183698272,0.776875557765061
659,164,3,2.8601594836260285,0.5594534158535509,0.0,1.0,0.5588140493097895,0.7832412384478685
660,165,0,2.508911685206021,0.034032351211107606,1.0,0.0,0.6149784861967431,0.298220796128046
661,165,1,2.3736846712699746,0.007947311126340478,1.0,0.0,0.15663633699489654,0.444632138668524
662,165,2,1.5691684479513888,0.09389613322523807,0.0,1.0,0.9148221625517493,0.5085647915762342
663,165,3,2.6706416945665126,0.6120073813459452,0.0,1.0,0.05850184743719178,0.0052659985507939044
664,166,0,1.8630287522346385,0.17647375053154488,1.0,0.0,0.9192345914607333,0.877290354635732
665,166,1,2.56704527711394,0.28690284703710556,1.0,0.0,0.11379938716070237,0.4979617449358106
666,166,2,2.7656363955985275,0.4529319760337901,0.0,1.0,0.9008699833421088,0.5791192182691689
667,166,3,2.649949217697154,0.009033440463076598,0.0,1.0,0.3678909269503934,0.2318724804981278
668,167,0,2.9629610391922028,0.31923728275927177,1.0,0.0,0.7898407898029338,0.7760392031931506
669,167,1,2.1701989223887312,0.04819190602126358,1.0,0.0,0.3942376352480047,0.3614101744878787
670,167,2,1.9524290788494338,0.1260007600931382,0.0,1.0,0.7331564830509036,0.6843318881802601
671,167,3,2.531047176146303,0.01884856584548507,0.0,1.0,0.8523907553918942,0.5158129312818903
672,168,0,3.1922711271382425,0.19652994141410213,1.0,0.0,0.5254388785762143,0.8442883807551069
673,168,1,2.707826270502208,0.08924138365423004,1.0,0.0,0.4021395670501976,0.5316782034502294
674,168,2,3.71408639454049,0.15904806929603393,0.0,1.0,0.3946326401373311,0.8436154859007706
675,168,3,2.3983416192507874,0.22940837324809293,0.0,1.0,0.05659176286659251,0.32977859579028934
676,169,0,2.0765627768704853,0.09140633470040774,1.0,0.0,0.01481571707718976,0.35008627482882104
677,169,1,2.8973256359814545,0.023896549312735653,1.0,0.0,0.7435701342636417,0.7084772088084601
678,169,2,1.8836045434237072,0.015198829767206625,0.0,1.0,0.4153994834023529,0.6915563423878018
679,169,3,2.4877001503096903,0.109998187816277,0.0,1.0,0.15109276843213792,0.11119359652411653
680,170,0,2.854956734673023,0.5793045992790284,1.0,0.0,0.8715369970883695,0.3089795840164993
681,170,1,1.9209965028711968,0.10195005550837408,1.0,0.0,0.6377717255629628,0.1286992832966315
682,170,2,1.4990291301528051,0.04434198632358354,0.0,1.0,0.4745044483562736,0.233264822013302
683,170,3,2.6873746986722966,0.04572252036708113,0.0,1.0,0.35698499325390975,0.3720705291124463
684,171,0,2.015226262798748,0.035250468668072146,1.0,0.0,0.34474632637695346,0.9802800179423186
685,171,1,2.977444716518282,0.6035017093455972,1.0,0.0,0.3714202807717052,0.3712187453190682
686,171,2,3.090927240096308,0.05784974587782089,0.0,1.0,0.8865543358626194,0.4471199704487696
687,171,3,4.032584388100216,0.0018331473029001549,0.0,1.0,0.3786041274104316,0.07639928695276033
688,172,0,2.961179433782073,0.056583973866543374,1.0,0.0,0.019316431047833427,0.3712465454117033
689,172,1,2.1997992103949797,0.07475523128021722,1.0,0.0,0.14493369165586734,0.30264976624075757
690,172,2,3.101635869707204,0.1065620301943013,0.0,1.0,0.346208235956304,0.3659743525303485
691,172,3,2.465989194592713,0.4112199229296244,0.0,1.0,0.1663522007531434,0.11852943574891284
692,173,0,2.630719369392197,0.006171719032678817,1.0,0.0,0.8229814616061603,0.6568995295914174
693,173,1,1.5457563895558168,0.016070972855656656,1.0,0.0,0.9987316107537687,0.07767499370541742
694,173,2,2.369494676024463,0.4394643500358463,0.0,1.0,0.334163020862948,0.6962567781880515
695,173,3,2.3360215511577525,0.38765164368540145,0.0,1.0,0.4851863481415576,0.23593911495777709
696,174,0,1.9353249861064457,0.1945427639256622,1.0,0.0,0.04761816718142209,0.6968281206275876
697,174,1,2.4302192497534727,0.033501260655683415,1.0,0.0,0.19446411390135465,0.44850547502142457
698,174,2,2.530092078175933,0.20997644832772192,0.0,1.0,0.22906050554377477,0.9604326206179827
699,174,3,1.9632046058469375,0.37926276003494613,0.0,1.0,0.3874829141486218,0.3898087886473819
700,175,0,2.0020369991453335,0.14919032826403827,1.0,0.0,0.8264166097250599,0.8179133158851739
701,175,1,2.1560158356573607,0.21798868233774094,1.0,0.0,0.3992102720217571,0.9391723988096234
702,175,2,2.291079918385255,0.28996816534751146,0.0,1.0,0.7414286095348003,0.03734155525241034
703,175,3,2.818261435901497,0.022696644677843058,0.0,1.0,0.5285898866187809,0.5996468938672216
704,176,0,2.2714033577550823,0.14283228303038392,1.0,0.0,0.6636492047133421,0.25986194359040415
705,176,1,2.3376962276919047,0.6473994290224987,1.0,0.0,0.19722377566761684,0.23423540329197223
706,176,2,1.7189925792338072,0.10808321936735907,0.0,1.0,0.03881180846421595,0.5114888344165399
707,176,3,2.5229016800542423,0.005374038158520637,0.0,1.0,0.2466704612419851,0.9407987264321168
708,177,0,1.9553010233989971,0.012739111835418402,1.0,0.0,0.10123266475943327,0.0619246717317975
709,177,1,3.9820648829070793,0.11251594598776016,1.0,0.0,0.7026681875838543,0.9591366272634747
710,177,2,1.8546369957693625,0.03158962044522355,0.0,1.0,0.5692255212116644,0.8065929358640566
711,177,3,2.2494858383604335,0.3264191479319009,0.0,1.0,0.7936884473973376,0.9002079051323938
712,178,0,2.450638026535475,0.0791271267220556,1.0,0.0,0.40259639351424104,0.050356933475165566
713,178,1,3.0943988917527294,0.029874323648136816,1.0,0.0,0.26049216540252484,0.30073422186030496
714,178,2,2.782948242783295,0.697302537208039,0.0,1.0,0.8610408554849603,0.12222782837004864
715,178,3,4.0831746036493906,0.0021796053350599896,0.0,1.0,0.5655305248484382,0.401547221382323
716,179,0,2.3157124110333314,0.2741549692247601,1.0,0.0,0.4728987971694043,0.17355180696073091
717,179,1,1.8637946956104505,0.0338644805721746,1.0,0.0,0.8913437490583553,0.06913690691840535
718,179,2,2.802858655428776,0.3841219538048938,0.0,1.0,0.34781256337636446,0.6469670366535515
719,179,3,2.6100553118935723,0.1400632075726061,0.0,1.0,0.408902201139031,0.5339955892518097
720,180,0,1.7668175737139342,0.06975393769015872,1.0,0.0,0.2574445783783976,0.8819540269889794
721,180,1,2.0196315421166737,0.1069128805866403,1.0,0.0,0.13270751948521942,0.15604059634335676
722,180,2,2.251849026486587,0.023936224639500542,0.0,1.0,0.570896078395051,0.34787673828186083
723,180,3,2.097169998779422,0.20432327108238568,0.0,1.0,0.9213421320354721,0.5827247062822514
724,181,0,2.9106037934308384,0.1484246233374898,1.0,0.0,0.6488023089252271,0.08096962086778992
725,181,1,3.2595857251017155,0.24665806147298452,1.0,0.0,0.6638604235179918,0.8922531114313695
726,181,2,2.8240353640782296,0.08098150540941151,0.0,1.0,0.8584238601306763,0.9659244345793039
727,181,3,2.89470209474249,0.2520803553302595,0.0,1.0,0.7001210491473235,0.5381835342439754
728,182,0,2.3823583090806943,0.45738366802940944,1.0,0.0,0.3759404302777547,0.8279110426015389
729,182,1,2.221562069238362,0.13818114730819284,1.0,0.0,0.8033251084614393,0.4916840276458344
730,182,2,3.443023081259629,0.06089541789304261,0.0,1.0,0.12399737116362652,0.09566664723066065
731,182,3,1.7763857510321275,0.14555841511476625,0.0,1.0,0.8714689383438455,0.40192076966953993
732,183,0,2.5632446873478116,0.12319556893471609,1.0,0.0,0.5091418628457535,0.5255502374545823
733,183,1,2.909902617179992,0.020978328435062102,1.0,0.0,0.5458214515879418,0.7323321760207152
734,183,2,2.905591573545234,0.6652837606953241,0.0,1.0,0.9226756024085013,0.13527872444700284
735,183,3,2.5564256496234012,0.0012062101770680851,0.0,1.0,0.6826798893103073,0.44023066153812696
736,184,0,2.659096252932391,0.1538507444934546,1.0,0.0,0.07816848478173499,0.6956518971373467
737,184,1,2.822916701602717,0.29499775169025244,1.0,0.0,0.2529060315492748,0.6328876931732541
738,184,2,3.6169877377339854,0.17343874525362837,0.0,1.0,0.710766504792036,0.08403687393519965
739,184,3,1.5288902808093348,0.10889827654582127,0.0,1.0,0.09312104647435737,0.33643686162145914
740,185,0,3.443577832920494,0.037984919425592165,1.0,0.0,0.2612967609256104,0.047849071764956896
741,185,1,3.0342220072340753,0.5725587101307263,1.0,0.0,0.26368708785576644,0.1496172651358525
742,185,2,2.69932953765054,0.10883086863804665,0.0,1.0,0.7077085653371193,0.20902615080215625
743,185,3,1.9074345704383795,0.025130361037165164,0.0,1.0,0.05162329006208055,0.41518335352725055
744,186,0,2.2437737561312456,0.07335214679872544,1.0,0.0,0.34498114179210426,0.5008407519620471
745,186,1,2.2256284698873676,0.1669707087039385,1.0,0.0,0.42637292682385874,0.8228805309340057
746,186,2,2.441471118844016,0.01726645966103627,0.0,1.0,0.07329279676019052,0.7777013136599874
747,186,3,3.044858599617468,0.6331693646048511,0.0,1.0,0.4584015382722929,0.49996437166544383
748,187,0,1.9802635040736578,0.051014526329599255,1.0,0.0,0.5314077259378618,0.30945582736212696
749,187,1,2.7781269469123377,0.49429812301454723,1.0,0.0,0.9708185530551563,0.13288596937588437
750,187,2,2.0957927201997144,0.29499609145381783,0.0,1.0,0.8735181808358993,0.883373484316668
751,187,3,2.7678241048584544,0.07796945019950072,0.0,1.0,0.9305531886761769,0.456280474054796
752,188,0,2.4599017289674396,0.12478961861918439,1.0,0.0,0.27072996831211504,0.6184689927857417
753,188,1,2.4725109346996073,0.36540201507567094,1.0,0.0,0.15016723982084768,0.6954831775962454
754,188,2,3.4735570998266887,0.0048461035198205365,0.0,1.0,0.6384923640107965,0.7449371303723659
755,188,3,1.9091671609383833,0.28436094754547525,0.0,1.0,0.20152488376805533,0.82341047457563
756,189,0,3.0981643142510356,0.5075644144695072,1.0,0.0,0.5864820862685969,0.49056901697719
757,189,1,2.762237582137071,0.103338529034885,1.0,0.0,0.195724834684194,0.43324822392943185
758,189,2,1.9688860669699983,0.014499429522506076,0.0,1.0,0.06514402647970641,0.7529092236492433
759,189,3,2.293426537771229,0.14972802321603293,0.0,1.0,0.4489241981297175,0.3613499910471152
760,190,0,3.040367228952415,0.6332351609056406,1.0,0.0,0.6364498046618695,0.05458695077951514
761,190,1,2.0211073267785324,0.009025903710752816,1.0,0.0,0.09413466575242069,0.8159452934815239
762,190,2,2.5139051963819474,0.009300826942784522,0.0,1.0,0.5497180447766543,0.6531802470479472
763,190,3,1.8584448938980418,0.03161131739932567,0.0,1.0,0.4368348856319455,0.4591055943556779
764,191,0,2.314375147418646,0.0814496833360332,1.0,0.0,0.2552418925457267,0.9802937300876445
765,191,1,3.271457460702737,0.10869688050690854,1.0,0.0,0.17187788311155716,0.6761970645143904
766,191,2,3.0604114894533287,0.10859816315863802,0.0,1.0,0.2343259496715563,0.13392472985473414
767,191,3,3.1117209464887354,0.41701405690079096,0.0,1.0,0.8966115447755378,0.35077372127584305
768,192,0,5.950948702340665,8.165681120952097e-06,1.0,0.0,0.031870450208407286,0.5349945906632274
769,192,1,2.2073418450359865,0.5629693314385803,1.0,0.0,0.14748450722282958,0.7923812800083373
770,192,2,2.201589327226243,0.007031583549035521,0.0,1.0,0.5181698700014029,0.8523529057814802
771,192,3,1.824970388410625,0.208357844285659,0.0,1.0,0.6826409160862035,0.5913089121291565
772,193,0,2.7632427028704694,0.2761318735371112,1.0,0.0,0.41031968652683215,0.07728450205880122
773,193,1,1.6257405392413018,0.22023860993870883,1.0,0.0,0.24035783312846526,0.3749599388927555
774,193,2,4.159303614371992,0.0006618826165267757,0.0,1.0,0.2743474299835562,0.33805598271969484
775,193,3,3.4221465957354544,0.035356198291603226,0.0,1.0,0.649398613444927,0.8801850836644984
776,194,0,1.8801357404037424,0.2423876310764047,1.0,0.0,0.7129018174647477,0.15353796692817334
777,194,1,3.816587689682891,0.2578504010489703,1.0,0.0,0.9702856425844043,0.2635278964970704
778,194,2,2.9994722401685596,0.10900245218021334,0.0,1.0,0.7035078095014569,0.04728418130307299
779,194,3,2.5656536665738354,0.10983951343440665,0.0,1.0,0.42191546558826887,0.46589816269964646
780,195,0,2.6945400132557573,0.008889046786866132,1.0,0.0,0.24553951559255993,0.16144194713721471
781,195,1,3.635666029597263,0.26596198104271096,1.0,0.0,0.5346387665061736,0.9765247126508422
782,195,2,2.777041852392766,0.05087528227928688,0.0,1.0,0.7265661912639075,0.4314327519214979
783,195,3,2.513286479430382,0.02850740809015043,0.0,1.0,0.11659202119486356,0.9059085478399949
784,196,0,4.3514365540855815,0.01875295663358294,1.0,0.0,0.05980919503330806,0.20260423331629507
785,196,1,2.3596265943847223,0.06121378118357222,1.0,0.0,0.2241582449562668,0.5715847303867606
786,196,2,1.9164798704802424,0.1365243772548609,0.0,1.0,0.4192473201956427,0.7410890600859894
787,196,3,2.83445400745343,0.5345654125664816,0.0,1.0,0.6671744174011098,0.794794334562074
788,197,0,1.9418887082791785,0.49603411419046334,1.0,0.0,0.009143627034455704,0.6655251733029816
789,197,1,2.2599303522042584,0.27720295640772474,1.0,0.0,0.5385562690880091,0.9990198619191819
790,197,2,2.1245796817275586,0.09182649418920821,0.0,1.0,0.2908746747999996,0.7162921982641457
791,197,3,1.6158347920617642,0.005904082065836322,0.0,1.0,0.33501550417679204,0.6117607144682392
792,198,0,2.9045489783625165,0.3133407294537174,1.0,0.0,0.43322994586122887,0.8747933853361693
793,198,1,1.5218386182295978,0.04457335584987947,1.0,0.0,0.4600247908963355,0.7182178294539561
794,198,2,1.8687723741439193,0.19545875044290797,0.0,1.0,0.4017805475775137,0.1303111535265432
795,198,3,2.874924600439043,0.3388384604132313,0.0,1.0,0.0873930833489368,0.7690098651864192
796,199,0,1.6697701867472174,0.43180474335530455,1.0,0.0,0.15914371009529826,0.1506704037946014
797,199,1,2.507949403043897,0.3372802421353467,1.0,0.0,0.49335936969880145,0.14867378114284735
798,199,2,2.142371211634523,0.05385981813256101,0.0,1.0,0.3865567828620823,0.29045999647245024
799,199,3,2.7998422090924495,0.04892006542375535,0.0,1.0,0.9967016778714636,0.7465783320193061
800,200,0,1.9401745328860451,0.2473078920846976,1.0,0.0,0.7696195037869055,0.5843115889690907
801,200,1,2.7101885845491243,0.11739362353705518,1.0,0.0,0.582851268091193,0.34604956190112635
802,200,2,3.584427304018751,0.04787953958478586,0.0,1.0,0.5478350581469256,0.8009648518752587
803,200,3,5.335804582137593,0.0008516392998807276,0.0,1.0,0.049995991410820007,0.0940438579362507
804,201,0,3.036259472174322,0.21874773655032792,1.0,0.0,0.6767315329538037,0.29723901278210785
805,201,1,2.1574425232143577,0.048665536517031815,1.0,0.0,0.5654301750406749,0.8482514170376599
806,201,2,2.643461729470321,0.05843366224303255,0.0,1.0,0.5159001567451884,0.3624055237783508
807,201,3,1.3132111323242324,0.1629164953865503,0.0,1.0,0.7664446803074491,0.3262573414243741
808,202,0,2.558618257555008,0.3402811954280398,1.0,0.0,0.7829903978765995,0.5351302326614003
809,202,1,4.148311005304339,0.004637526125766985,1.0,0.0,0.21669065247173314,0.9085813785449348
810,202,2,2.506956603939658,0.023878084849825704,0.0,1.0,0.1846492162518495,0.9620895186886718
811,202,3,2.2146325983548896,0.5406997462974407,0.0,1.0,0.6596665366437542,0.07927861483430854
812,203,0,4.308546489478847,0.0007170988387705452,1.0,0.0,0.33080234925059093,0.9484697652016916
813,203,1,2.5500476263047522,0.17994529907173495,1.0,0.0,0.4547791531454384,0.9607752091425292
814,203,2,3.9710822665045007,0.5345770441394604,0.0,1.0,0.04437732669875161,0.34937098199700023
815,203,3,3.01626711529243,0.06205629959956569,0.0,1.0,0.4229389412275808,0.018078658741152775
816,204,0,2.1746727806847974,0.013301365243912648,1.0,0.0,0.9418489703467511,0.35281337878846697
817,204,1,1.9214114493524306,0.2035696898169877,1.0,0.0,0.68766859614929,0.7704602910997901
818,204,2,3.085147726364094,0.6682597625896279,0.0,1.0,0.8194054977033032,0.12251754577234808
819,204,3,2.3449228176967907,0.026677452044057103,0.0,1.0,0.6275247142943806,0.24472739077553607
820,205,0,1.7892743910424644,0.044919679720588586,1.0,0.0,0.5851084103040222,0.11960666338946646
821,205,1,2.384966484869012,0.13160689744639786,1.0,0.0,0.9708549546264069,0.034164048146521075
822,205,2,2.675255534229776,0.10012881381946823,0.0,1.0,0.4897138782957685,0.8376506291961819
823,205,3,2.7487249870414336,0.46495642779239754,0.0,1.0,0.79030196300366,0.5968195271016069
824,206,0,3.1895413673022515,0.5974227878644591,1.0,0.0,0.23141096112489012,0.8767157660419681
825,206,1,2.4659209332214007,0.03128315255336153,1.0,0.0,0.10196113461016121,0.12337638154854369
826,206,2,2.0486065633780766,0.10672442918833555,0.0,1.0,0.18132699208515557,0.6800467266581528
827,206,3,5.916955344526542,0.006989613102419212,0.0,1.0,0.34230411687207163,0.5750454109530553
828,207,0,2.5070729921996584,0.1829220250468054,1.0,0.0,0.46068285553306887,0.8377912147170882
829,207,1,3.9548067062988057,0.010126968819252426,1.0,0.0,0.8893870374642449,0.48036166305620576
830,207,2,3.149240310970504,0.5160687137634015,0.0,1.0,0.5926255312536329,0.2874801491292961
831,207,3,2.2879740529414603,0.02151632437196433,0.0,1.0,0.6426100927581468,0.5081824397131374
832,208,0,2.7461428715944187,0.16381428743940935,1.0,0.0,0.3849490468014003,0.47717625753345916
833,208,1,1.5037253423127999,0.2662955529136667,1.0,0.0,0.6696199386221491,0.6861235921996194
834,208,2,2.270536514001825,0.4147084240338491,0.0,1.0,0.404115945772332,0.9441577374713949
835,208,3,2.213459526648939,0.03698392473194803,0.0,1.0,0.6080691150842866,0.366611509081728
836,209,0,2.103486072173676,0.10694309921833486,1.0,0.0,0.5358100047782506,0.5708047439310966
837,209,1,2.621203764219481,0.01910230642725107,1.0,0.0,0.3079065420546183,0.3552047632010632
838,209,2,3.276033550739772,0.2406911159973304,0.0,1.0,0.08360247939173282,0.5577799544285209
839,209,3,2.281813619470689,0.2877549305323163,0.0,1.0,0.12260392109925089,0.9126017968802641
840,210,0,1.7440445949300556,0.03169478271676236,1.0,0.0,0.5749056458422663,0.3295308122680852
841,210,1,2.6552562761440535,0.019097469868707695,1.0,0.0,0.0731114280170565,0.932381901121242
842,210,2,3.6982331486921263,0.14454405014814448,0.0,1.0,0.45305556855930695,0.7686721472899446
843,210,3,3.5600897910745006,0.1303252178706446,0.0,1.0,0.899060937541974,0.7266828215052297
844,211,0,1.483261563126248,0.07163870083270073,1.0,0.0,0.5826390739708502,0.805755580420074
845,211,1,2.238053968895911,0.3348753419091163,1.0,0.0,0.9766629593385907,0.5439302189994711
846,211,2,2.49180184592759,0.3580889959335175,0.0,1.0,0.28788082286544225,0.20570604830645267
847,211,3,3.3163782016201475,0.024036320468637278,0.0,1.0,0.6499134334785113,0.9896900591906812
848,212,0,2.223620005054036,0.3622805997025291,1.0,0.0,0.9347548955954068,0.28327157889053944
849,212,1,1.9933755065139263,0.018821186481686895,1.0,0.0,0.34940425265528285,0.2832216929904694
850,212,2,1.3839156969676734,0.2202204615171266,0.0,1.0,0.5335805475481475,0.5276103820141079
851,212,3,2.0828199709825386,0.07803756310773088,0.0,1.0,0.8471784711358568,0.4112104725777841
852,213,0,2.7624743696262044,0.08039331259399102,1.0,0.0,0.33133468495821206,0.0868386119674639
853,213,1,2.477096440426395,0.11946452873267455,1.0,0.0,0.008953537205015905,0.45851054316915274
854,213,2,2.2288561449534194,0.3456046878607011,0.0,1.0,0.990225518444119,0.3396238450796528
855,213,3,3.3592897410522053,0.07979551299238584,0.0,1.0,0.4061225765903932,0.9146766246824815
856,214,0,3.29782529274979,0.13839939281550578,1.0,0.0,0.10947499725924048,0.8941497656749111
857,214,1,3.498263264184985,0.062297526482795226,1.0,0.0,0.7360274673920656,0.6056327640020043
858,214,2,2.1696742516027046,0.07896984508096255,0.0,1.0,0.3250594958087054,0.7127151924852614
859,214,3,1.9847422124245537,0.10363132415167839,0.0,1.0,0.16845673092351376,0.5880858732476485
860,215,0,3.830531028908615,0.05147694377335418,1.0,0.0,0.11849051639673536,0.23102052028557207
861,215,1,3.335725142481779,0.045089067839636614,1.0,0.0,0.6975736148832332,0.756476448213511
862,215,2,2.715499858476462,0.01830758513057839,0.0,1.0,0.9932622147438094,0.27163157576691677
863,215,3,3.1220170994699825,0.5622574611404554,0.0,1.0,0.3919146822192434,0.3656292827056318
864,216,0,4.422873717148119,0.004196016621374477,1.0,0.0,0.7637386082494454,0.8429051883557425
865,216,1,4.18512108749135,0.021385103642172235,1.0,0.0,0.6542403200038102,0.36504799415429723
866,216,2,1.7462633243210244,0.36021364539536105,0.0,1.0,0.42096150936501686,0.04814878885798868
867,216,3,2.083527025532478,0.23221674167174172,0.0,1.0,0.04893394060473544,0.02378174732635374
868,217,0,2.9566063270417184,0.10743140273019477,1.0,0.0,0.40942895437253934,0.7312375531996449
869,217,1,2.568756733794424,0.6165831515021156,1.0,0.0,0.029265683952944155,0.04526159318495948
870,217,2,2.3308785966282124,0.016219752590331326,0.0,1.0,0.9522416439578135,0.9957130483793144
871,217,3,4.482655222033446,0.0015811501630189065,0.0,1.0,0.4093882080492288,0.9927985609496327
872,218,0,2.1382539812642802,0.08815082572634175,1.0,0.0,0.5792401873290005,0.41959294423152627
873,218,1,2.1083479038038044,0.32216221249946614,1.0,0.0,0.9407348800664573,0.2475800261901666
874,218,2,2.2884114262017468,0.1075475521911924,0.0,1.0,0.5760246148450956,0.8075961798811688
875,218,3,2.1686661573012205,0.3328452995031259,0.0,1.0,0.17232892786367604,0.7302695433699933
876,219,0,2.557844614029877,0.26032412909693947,1.0,0.0,0.9516135788667495,0.9400425770439323
877,219,1,2.4147367839089506,0.23910563251012462,1.0,0.0,0.18793987038940296,0.2172426843980595
878,219,2,2.2720260673174173,0.024272462255894314,0.0,1.0,0.12814614351959597,0.9477337879993769
879,219,3,2.3401233944086965,0.10713764948878317,0.0,1.0,0.3624514377540128,0.5985822684993986
880,220,0,1.9006574480589618,0.05737224830191161,1.0,0.0,0.43485083602558594,0.5527839173851696
881,220,1,2.285188331354596,0.5474496293358666,1.0,0.0,0.977372506107182,0.6242892940560248
882,220,2,1.8811929574407382,0.01965917732718571,0.0,1.0,0.554054913243974,0.27097608817364505
883,220,3,1.9735531951429202,0.13498948824160711,0.0,1.0,0.8058406015457299,0.370974913566803
884,221,0,3.099703244435339,0.009617537955488323,1.0,0.0,0.7689837310213484,0.8843665879313886
885,221,1,2.1005748767685546,0.4917485210594395,1.0,0.0,0.4022262474078787,0.6583213051797815
886,221,2,1.7181991224126567,0.2652963421759033,0.0,1.0,0.07464923662461886,0.8642149194477821
887,221,3,2.403353557391088,0.04353096956087769,0.0,1.0,0.11973122988772189,0.28697298755254186
888,222,0,2.442081967352595,0.4592754566179431,1.0,0.0,0.9927172710592175,0.07337050015664559
889,222,1,2.650341592056099,0.33935858439080524,1.0,0.0,0.8599452631081675,0.1351565117901592
890,222,2,2.8217528570713903,0.048334772253987315,0.0,1.0,0.3457182603146849,0.2583181322450009
891,222,3,1.89329477917814,0.02102507213150982,0.0,1.0,0.8327802834338569,0.49425194789277294
892,223,0,2.2528454560624307,0.4407501775927839,1.0,0.0,0.8998673858758532,0.1917544073421925
893,223,1,5.13581470186812,5.03804980594339e-05,1.0,0.0,0.9233950947632276,0.6785843703879654
894,223,2,2.873571123118317,0.011321169546827946,0.0,1.0,0.8752059922239731,0.7781666863089062
895,223,3,1.9880463940986943,0.36893589652797965,0.0,1.0,0.18621990008841927,0.7130752134992607
896,224,0,3.414900543009758,0.6948940804820058,1.0,0.0,0.7934650463166777,0.7278343490477058
897,224,1,2.821514455470017,0.010985004702836853,1.0,0.0,0.055635157569094096,0.5701852405140642
898,224,2,1.9838942669042199,0.14563248589391076,0.0,1.0,0.8065270462168771,0.7444727232260303
899,224,3,3.5005053406420776,0.01617392210118589,0.0,1.0,0.5769086981644179,0.8847784250651612
900,225,0,2.43433374102877,0.06274722041368326,1.0,0.0,0.7349362550586455,0.6390404396523359
901,225,1,3.8135163707991904,0.0022176150205970723,1.0,0.0,0.5497055616691202,0.943391840654817
902,225,2,3.589156689942025,0.03090479061029535,0.0,1.0,0.597518993024338,0.5599473707538409
903,225,3,2.6714212495700007,0.4270642797691895,0.0,1.0,0.03702137397206162,0.6674756604226991
904,226,0,2.1465156283748557,0.015295769154315443,1.0,0.0,0.03145577950307288,0.4759144479065185
905,226,1,4.793000984052608,0.013338351219601776,1.0,0.0,0.8121306038898034,0.5510023259488225
906,226,2,2.1480275083833495,0.3282368249715898,0.0,1.0,0.2910563673787394,0.7545246011385881
907,226,3,2.104417495552306,0.07242806251604289,0.0,1.0,0.8072142585685947,0.9983396266615683
908,227,0,3.4920047208951583,0.6852778347695664,1.0,0.0,0.7035041231296615,0.04760201384429008
909,227,1,2.902931617706755,0.035612382798930656,1.0,0.0,0.564947664715183,0.5468287750449414
910,227,2,1.7983463843679932,0.023847905405777456,0.0,1.0,0.1049609344753134,0.4093799687140115
911,227,3,3.380190044982023,0.0915709126031643,0.0,1.0,0.0660424040819303,0.9294511751929487
912,228,0,2.522429463514658,0.22550060425649726,1.0,0.0,0.3839814891538432,0.15491620104888937
